MQ-2,MQ-3,MQ-136,MQ-137,corruption_level
650.0,511.0,334.0,542.0,3
652.0,513.0,337.0,546.0,3
653.0,515.0,337.0,546.0,3
651.0,512.0,335.0,544.0,3
647.0,509.0,334.0,541.0,3
641.0,507.0,331.0,537.0,3
644.0,507.0,333.0,539.0,3
644.0,506.0,333.0,539.0,3
646.0,509.0,334.0,541.0,3
650.0,512.0,336.0,544.0,3
639.0,505.0,330.0,534.0,3
645.0,509.0,335.0,541.0,3
642.0,506.0,333.0,538.0,3
640.0,504.0,331.0,534.0,3
643.0,507.0,334.0,538.0,3
638.0,503.0,332.0,534.0,3
637.0,501.0,331.0,532.0,3
636.0,501.0,332.0,534.0,3
642.0,506.0,335.0,538.0,3
643.0,508.0,336.0,539.0,3
636.0,502.0,332.0,534.0,3
638.0,503.0,333.0,535.0,3
640.0,505.0,334.0,536.0,3
640.0,505.0,333.0,536.0,3
647.0,510.0,337.0,542.0,3
640.0,505.0,333.0,537.0,3
643.0,508.0,335.0,540.0,3
639.0,506.0,333.0,536.0,3
643.0,508.0,335.0,539.0,3
641.0,506.0,333.0,536.0,3
641.0,507.0,334.0,537.0,3
641.0,507.0,334.0,538.0,3
644.0,509.0,335.0,540.0,3
641.0,507.0,333.0,537.0,3
644.0,509.0,336.0,541.0,3
646.0,511.0,337.0,543.0,3
634.0,501.0,330.0,531.0,3
644.0,510.0,337.0,540.0,3
636.0,503.0,331.0,532.0,3
