MQ-2,MQ-3,MQ-136,MQ-137,corruption_level
336.0,538.0,138.0,303.0,2
335.0,537.0,138.0,302.0,2
335.0,537.0,137.0,302.0,2
335.0,536.0,137.0,301.0,2
335.0,536.0,136.0,300.0,2
334.0,535.0,136.0,300.0,2
335.0,535.0,136.0,299.0,2
335.0,534.0,136.0,299.0,2
335.0,534.0,136.0,299.0,2
335.0,533.0,135.0,299.0,2
335.0,532.0,135.0,299.0,2
335.0,532.0,135.0,299.0,2
335.0,531.0,135.0,299.0,2
336.0,531.0,135.0,299.0,2
336.0,531.0,136.0,299.0,2
336.0,531.0,136.0,300.0,2
337.0,531.0,136.0,300.0,2
337.0,531.0,136.0,300.0,2
337.0,531.0,136.0,300.0,2
337.0,531.0,136.0,300.0,2
337.0,531.0,136.0,300.0,2
338.0,531.0,136.0,301.0,2
338.0,531.0,136.0,301.0,2
338.0,531.0,136.0,301.0,2
338.0,531.0,136.0,301.0,2
338.0,530.0,137.0,301.0,2
338.0,530.0,137.0,301.0,2
338.0,530.0,136.0,301.0,2
339.0,530.0,136.0,301.0,2
339.0,530.0,136.0,302.0,2
339.0,530.0,137.0,302.0,2
338.0,530.0,137.0,302.0,2
338.0,529.0,136.0,302.0,2
338.0,529.0,136.0,302.0,2
338.0,528.0,136.0,302.0,2
337.0,528.0,137.0,302.0,2
337.0,527.0,136.0,302.0,2
336.0,527.0,136.0,302.0,2
336.0,526.0,136.0,302.0,2
335.0,526.0,136.0,302.0,2
335.0,526.0,136.0,302.0,2
335.0,526.0,136.0,301.0,2
334.0,526.0,136.0,301.0,2
334.0,526.0,136.0,301.0,2
334.0,526.0,136.0,301.0,2
334.0,525.0,136.0,301.0,2
333.0,525.0,136.0,301.0,2
333.0,524.0,136.0,301.0,2
333.0,523.0,136.0,301.0,2
332.0,523.0,136.0,301.0,2
332.0,523.0,136.0,301.0,2
332.0,522.0,136.0,301.0,2
332.0,522.0,136.0,301.0,2
332.0,521.0,136.0,301.0,2
332.0,521.0,136.0,301.0,2
332.0,521.0,136.0,301.0,2
331.0,521.0,135.0,301.0,2
331.0,520.0,135.0,301.0,2
331.0,520.0,135.0,301.0,2
332.0,520.0,135.0,301.0,2
332.0,520.0,135.0,301.0,2
332.0,520.0,135.0,301.0,2
332.0,520.0,135.0,301.0,2
332.0,519.0,135.0,301.0,2
332.0,519.0,135.0,301.0,2
332.0,519.0,135.0,301.0,2
331.0,518.0,135.0,301.0,2
331.0,518.0,135.0,301.0,2
331.0,517.0,135.0,300.0,2
330.0,517.0,135.0,301.0,2
330.0,517.0,135.0,300.0,2
