MQ-2,MQ-3,MQ-136,MQ-137,corruption_level
234.0,408.0,99.0,200.0,1
234.0,408.0,99.0,200.0,1
233.0,408.0,99.0,200.0,1
233.0,408.0,99.0,201.0,1
233.0,408.0,99.0,201.0,1
233.0,408.0,99.0,201.0,1
233.0,408.0,99.0,201.0,1
233.0,407.0,100.0,201.0,1
233.0,407.0,100.0,201.0,1
233.0,407.0,100.0,201.0,1
233.0,407.0,100.0,201.0,1
233.0,407.0,100.0,201.0,1
233.0,407.0,100.0,201.0,1
233.0,407.0,100.0,201.0,1
233.0,407.0,100.0,200.0,1
233.0,407.0,100.0,201.0,1
233.0,407.0,100.0,201.0,1
233.0,406.0,100.0,200.0,1
233.0,406.0,100.0,200.0,1
233.0,406.0,100.0,200.0,1
233.0,406.0,100.0,200.0,1
233.0,407.0,100.0,200.0,1
233.0,406.0,100.0,200.0,1
233.0,406.0,100.0,201.0,1
233.0,406.0,100.0,201.0,1
233.0,406.0,100.0,200.0,1
233.0,406.0,100.0,201.0,1
233.0,406.0,100.0,200.0,1
233.0,406.0,100.0,200.0,1
233.0,406.0,100.0,200.0,1
233.0,406.0,100.0,200.0,1
233.0,405.0,100.0,200.0,1
233.0,405.0,100.0,200.0,1
233.0,405.0,100.0,200.0,1
233.0,405.0,100.0,200.0,1
233.0,405.0,100.0,200.0,1
233.0,405.0,100.0,200.0,1
233.0,405.0,100.0,200.0,1
233.0,405.0,100.0,200.0,1
233.0,405.0,100.0,200.0,1
233.0,405.0,100.0,200.0,1
233.0,405.0,100.0,200.0,1
233.0,405.0,100.0,200.0,1
233.0,404.0,100.0,200.0,1
233.0,404.0,100.0,200.0,1
233.0,404.0,99.0,200.0,1
233.0,404.0,100.0,200.0,1
233.0,404.0,100.0,200.0,1
233.0,404.0,100.0,200.0,1
233.0,404.0,99.0,200.0,1
233.0,404.0,100.0,200.0,1
233.0,404.0,100.0,199.0,1
233.0,404.0,99.0,200.0,1
233.0,404.0,99.0,199.0,1
