MQ-2,MQ-3,MQ-136,MQ-137,corruption_level
596.0,466.0,352.0,475.0,3
595.0,465.0,351.0,475.0,3
595.0,465.0,351.0,475.0,3
595.0,465.0,351.0,475.0,3
596.0,466.0,352.0,476.0,3
604.0,473.0,357.0,483.0,3
599.0,468.0,354.0,478.0,3
599.0,468.0,354.0,478.0,3
598.0,468.0,354.0,478.0,3
598.0,468.0,354.0,478.0,3
598.0,468.0,353.0,478.0,3
598.0,467.0,353.0,478.0,3
597.0,467.0,353.0,477.0,3
597.0,467.0,353.0,477.0,3
597.0,467.0,353.0,477.0,3
597.0,467.0,353.0,477.0,3
597.0,467.0,353.0,478.0,3
599.0,468.0,354.0,479.0,3
598.0,468.0,354.0,478.0,3
597.0,468.0,353.0,478.0,3
597.0,467.0,353.0,478.0,3
598.0,468.0,353.0,479.0,3
598.0,468.0,354.0,479.0,3
599.0,468.0,354.0,479.0,3
598.0,468.0,354.0,479.0,3
598.0,468.0,354.0,479.0,3
599.0,469.0,355.0,480.0,3
599.0,469.0,355.0,480.0,3
599.0,469.0,355.0,480.0,3
599.0,469.0,355.0,480.0,3
598.0,469.0,354.0,480.0,3
599.0,469.0,354.0,480.0,3
599.0,469.0,354.0,480.0,3
598.0,469.0,354.0,480.0,3
598.0,468.0,354.0,480.0,3
599.0,469.0,354.0,480.0,3
599.0,469.0,355.0,481.0,3
599.0,469.0,355.0,481.0,3
599.0,469.0,355.0,481.0,3
599.0,470.0,355.0,481.0,3
599.0,469.0,355.0,481.0,3
599.0,469.0,355.0,481.0,3
598.0,469.0,355.0,481.0,3
598.0,468.0,355.0,480.0,3
599.0,469.0,355.0,481.0,3
598.0,468.0,355.0,480.0,3
598.0,469.0,355.0,481.0,3
598.0,468.0,354.0,480.0,3
598.0,469.0,355.0,481.0,3
598.0,468.0,355.0,481.0,3
598.0,468.0,355.0,481.0,3
598.0,469.0,355.0,481.0,3
598.0,469.0,355.0,481.0,3
598.0,469.0,355.0,481.0,3
598.0,469.0,355.0,481.0,3
598.0,469.0,355.0,481.0,3
599.0,469.0,356.0,482.0,3
599.0,469.0,356.0,482.0,3
599.0,470.0,356.0,482.0,3
599.0,469.0,355.0,482.0,3
599.0,469.0,356.0,482.0,3
599.0,470.0,356.0,483.0,3
598.0,469.0,355.0,482.0,3
598.0,469.0,355.0,482.0,3
598.0,469.0,355.0,482.0,3
599.0,470.0,356.0,483.0,3
599.0,469.0,356.0,482.0,3
598.0,469.0,355.0,482.0,3
599.0,469.0,356.0,483.0,3
598.0,469.0,355.0,482.0,3
598.0,469.0,355.0,483.0,3
605.0,475.0,360.0,488.0,3
600.0,471.0,356.0,484.0,3
598.0,469.0,355.0,483.0,3
598.0,469.0,355.0,483.0,3
597.0,468.0,355.0,482.0,3
598.0,469.0,355.0,482.0,3
598.0,468.0,355.0,482.0,3
