MQ-2,MQ-3,MQ-136,MQ-137,corruption_level
289.0,571.0,203.0,377.0,2
289.0,571.0,204.0,380.0,2
289.0,571.0,206.0,383.0,2
288.0,571.0,210.0,386.0,2
289.0,571.0,214.0,389.0,2
288.0,572.0,218.0,391.0,2
288.0,572.0,220.0,393.0,2
288.0,573.0,221.0,395.0,2
288.0,573.0,223.0,396.0,2
288.0,574.0,224.0,398.0,2
288.0,574.0,226.0,399.0,2
289.0,574.0,227.0,400.0,2
289.0,575.0,228.0,401.0,2
290.0,575.0,228.0,402.0,2
291.0,575.0,229.0,402.0,2
291.0,576.0,230.0,403.0,2
292.0,575.0,230.0,404.0,2
292.0,575.0,230.0,404.0,2
292.0,575.0,231.0,405.0,2
292.0,575.0,232.0,406.0,2
292.0,575.0,232.0,406.0,2
293.0,576.0,231.0,406.0,2
293.0,576.0,228.0,405.0,2
294.0,576.0,227.0,405.0,2
294.0,575.0,225.0,406.0,2
293.0,574.0,226.0,406.0,2
291.0,574.0,227.0,406.0,2
290.0,573.0,227.0,406.0,2
288.0,572.0,228.0,407.0,2
286.0,570.0,229.0,407.0,2
285.0,568.0,230.0,407.0,2
285.0,566.0,231.0,406.0,2
285.0,566.0,231.0,407.0,2
286.0,565.0,232.0,407.0,2
286.0,565.0,232.0,407.0,2
286.0,565.0,232.0,407.0,2
286.0,565.0,232.0,407.0,2
286.0,565.0,233.0,407.0,2
286.0,565.0,234.0,406.0,2
286.0,566.0,234.0,404.0,2
287.0,566.0,233.0,402.0,2
288.0,567.0,231.0,399.0,2
289.0,567.0,229.0,397.0,2
290.0,568.0,226.0,394.0,2
291.0,569.0,224.0,392.0,2
292.0,569.0,222.0,390.0,2
293.0,569.0,221.0,389.0,2
293.0,570.0,221.0,388.0,2
294.0,570.0,221.0,387.0,2
294.0,570.0,222.0,385.0,2
294.0,571.0,223.0,385.0,2
295.0,573.0,223.0,385.0,2
295.0,574.0,224.0,385.0,2
296.0,574.0,225.0,386.0,2
296.0,573.0,226.0,388.0,2
296.0,573.0,228.0,388.0,2
296.0,572.0,229.0,389.0,2
295.0,571.0,229.0,390.0,2
294.0,570.0,230.0,391.0,2
294.0,569.0,230.0,392.0,2
294.0,569.0,230.0,391.0,2
293.0,569.0,228.0,391.0,2
294.0,570.0,227.0,390.0,2
294.0,570.0,226.0,389.0,2
294.0,570.0,223.0,387.0,2
295.0,568.0,221.0,385.0,2
295.0,567.0,219.0,383.0,2
296.0,566.0,217.0,381.0,2
297.0,564.0,216.0,380.0,2
298.0,563.0,215.0,378.0,2
299.0,563.0,214.0,377.0,2
299.0,563.0,216.0,376.0,2
300.0,563.0,218.0,375.0,2
300.0,564.0,219.0,374.0,2
299.0,564.0,219.0,373.0,2
299.0,564.0,218.0,372.0,2
299.0,564.0,217.0,372.0,2
298.0,564.0,217.0,372.0,2
298.0,564.0,217.0,373.0,2
298.0,564.0,218.0,374.0,2
298.0,563.0,219.0,375.0,2
298.0,562.0,221.0,376.0,2
297.0,562.0,223.0,376.0,2
296.0,562.0,224.0,378.0,2
296.0,562.0,225.0,379.0,2
296.0,562.0,225.0,380.0,2
296.0,562.0,225.0,381.0,2
297.0,562.0,226.0,382.0,2
297.0,562.0,227.0,383.0,2
297.0,564.0,228.0,384.0,2
297.0,565.0,228.0,383.0,2
298.0,567.0,228.0,383.0,2
298.0,568.0,228.0,383.0,2
298.0,569.0,227.0,383.0,2
299.0,571.0,226.0,383.0,2
299.0,573.0,226.0,384.0,2
299.0,575.0,226.0,384.0,2
299.0,578.0,227.0,385.0,2
299.0,580.0,228.0,385.0,2
