MQ-2,MQ-3,MQ-136,MQ-137,corruption_level
534.0,420.0,291.0,417.0,3
536.0,421.0,292.0,418.0,3
536.0,421.0,292.0,418.0,3
536.0,422.0,293.0,419.0,3
536.0,422.0,293.0,419.0,3
536.0,422.0,294.0,419.0,3
537.0,423.0,295.0,420.0,3
538.0,424.0,297.0,421.0,3
538.0,424.0,296.0,421.0,3
537.0,423.0,294.0,420.0,3
538.0,424.0,296.0,421.0,3
538.0,424.0,296.0,421.0,3
537.0,422.0,294.0,419.0,3
539.0,424.0,296.0,421.0,3
537.0,422.0,293.0,418.0,3
536.0,421.0,292.0,417.0,3
537.0,422.0,293.0,418.0,3
538.0,423.0,294.0,419.0,3
539.0,424.0,296.0,420.0,3
538.0,423.0,295.0,419.0,3
538.0,423.0,295.0,419.0,3
539.0,424.0,295.0,420.0,3
540.0,425.0,297.0,421.0,3
540.0,426.0,298.0,421.0,3
540.0,426.0,298.0,421.0,3
540.0,426.0,298.0,421.0,3
540.0,425.0,297.0,421.0,3
540.0,425.0,297.0,420.0,3
540.0,425.0,297.0,420.0,3
541.0,426.0,298.0,421.0,3
542.0,427.0,300.0,422.0,3
540.0,425.0,296.0,420.0,3
540.0,425.0,297.0,420.0,3
542.0,427.0,299.0,422.0,3
543.0,428.0,301.0,424.0,3
544.0,429.0,302.0,424.0,3
542.0,427.0,299.0,422.0,3
540.0,424.0,296.0,419.0,3
542.0,426.0,297.0,421.0,3
543.0,427.0,299.0,422.0,3
542.0,427.0,298.0,422.0,3
547.0,431.0,304.0,426.0,3
543.0,427.0,299.0,422.0,3
548.0,434.0,307.0,428.0,3
550.0,436.0,310.0,431.0,3
548.0,433.0,307.0,428.0,3
549.0,434.0,307.0,429.0,3
548.0,433.0,307.0,428.0,3
549.0,434.0,308.0,429.0,3
548.0,433.0,307.0,428.0,3
549.0,435.0,308.0,429.0,3
548.0,432.0,306.0,427.0,3
543.0,426.0,297.0,420.0,3
544.0,427.0,299.0,422.0,3
545.0,428.0,299.0,422.0,3
546.0,429.0,301.0,424.0,3
546.0,429.0,300.0,423.0,3
546.0,429.0,301.0,423.0,3
546.0,429.0,300.0,423.0,3
547.0,431.0,302.0,424.0,3
548.0,432.0,303.0,426.0,3
529.0,407.0,272.0,400.0,3
